,POLIS_ID,LOSS_ID,DTP_DT,CLAIM_DT,PAY_ID,PAY_AMT,PAY_DT,DAMAGE_TYPE,IS_ALCHO_DMG,IS_DISAPPEAR,EURO_PROTOCOL,CREATE_DT,START_DT,END_DT,PREMIUM,DISSOLUTION_DT,VIN,CAR_ISSUE,CAR_DIAG_DT,PERS_POLIS_OWN,PERS_CAR_OWN,KLADR_CODE,MULTIDRIVE_FLG,BONUS_MALUS,CAR_ENG_PWR,TRAILER_FLG,CAR_WEIGHT,CAR_SEATS_CNT,USE_PURPOSE_FLG,REG_COUNTRY_FLG,START1,END1,START2,END2,START3,END3,hash_vin,PAY_AMT_sum,DRIVER_COUNT,MIN_DRIVER_AGE,MIN_DRIVER_EXP
331,76084,2667,03.01.2019,11.01.2019,3199,148227.92,26.04.2019,1,0,0,0,2018-12-31 00:00:00,2019-01-01 00:00:00,2019-12-31 00:00:00,7338.28,,9c5f9f3504317a287e9d3d70fec071224b4e01a5abd0485b9ed6351bdb2ad8f1,1997.0,,B12D97057D7332E40A16DD43C4C277232D51B37D4B5F28B16C1996A6EEDFE890,B12D97057D7332E40A16DD43C4C277232D51B37D4B5F28B16C1996A6EEDFE890,24033000.0,0,1.0,75.0,-1,,,1,1,2019-01-01 00:00:00,2019-12-31 00:00:00,,,,,9c5f9f3504317a287e9d3d70fec071224b4e01a5abd0485b9ed6351bdb2ad8f1,148227.92,,,
332,19442,5122,03.01.2020,04.01.2020,6135,13573.28,27.01.2020,1,0,0,1,2019-10-21 00:00:00,2019-10-21 00:00:00,2020-10-20 00:00:00,3129.62,,e87a68aae6a81659afdb35ff6f9984eecb346b49b8198564dc9f799236d2f20e,2005.0,2020-10-21 00:00:00,28B388854637B17ADCAABD7421BDBB3EDE20B6137FF78EC900AC90D524A83995,28B388854637B17ADCAABD7421BDBB3EDE20B6137FF78EC900AC90D524A83995,5000000.0,1,0.95,89.1,0,,,1,1,2019-10-21 00:00:00,2020-10-20 00:00:00,,,,,e87a68aae6a81659afdb35ff6f9984eecb346b49b8198564dc9f799236d2f20e,13573.28,4.0,28.0,10.0
333,27504,1321,03.01.2020,16.01.2020,1605,19580.66,24.03.2020,1,0,0,1,2019-03-28 00:00:00,2019-04-01 00:00:00,2020-03-31 00:00:00,15247.31,,2e36ebc38a09e772ce1b2475bbc4f4b41f139ecb7fda88de9ac8acaf993fd9a8,2012.0,2020-03-25 00:00:00,048D70759AAB295BE1FD737304D0442926D26847FEC253B36092B71BDDCE3813,048D70759AAB295BE1FD737304D0442926D26847FEC253B36092B71BDDCE3813,23000001.0,0,1.0,81.6,0,,,1,1,2019-04-01 00:00:00,2020-03-31 00:00:00,,,,,2e36ebc38a09e772ce1b2475bbc4f4b41f139ecb7fda88de9ac8acaf993fd9a8,19580.66,,,
334,18170,3852,03.01.2020,09.01.2020,4618,41401.26,28.01.2020,1,0,0,1,2019-05-25 00:00:00,2019-05-29 00:00:00,2020-05-28 00:00:00,9764.6,,36c63c78fc04ca90d24c93d7cd54c838250e7e93234b9d22ef49b2fc10e42df4,2006.0,2020-05-01 00:00:00,4A5184044580863BC6072225522004F0616D230EFF1A2DA9EFEBF4433B2EE6E7,4A5184044580863BC6072225522004F0616D230EFF1A2DA9EFEBF4433B2EE6E7,72000001.0,1,0.95,107.0,-1,,,1,1,2019-05-29 00:00:00,2020-05-28 00:00:00,,,,,36c63c78fc04ca90d24c93d7cd54c838250e7e93234b9d22ef49b2fc10e42df4,41401.26,3.0,32.0,6.0
335,1058,1157,03.01.2020,16.01.2020,1398,31397.79,19.02.2020,1,0,0,0,2019-07-13 00:00:00,2019-07-13 00:00:00,2020-07-12 00:00:00,6767.52,,561dee34865d4731601851cff52d5c57390b31b9d4fddf7cbab6cd0eee701293,2010.0,2018-07-06 00:00:00,AFC486FADCA1E361F0411A1DA83DC4E68262E668A053C43A7F9E9E2F093CD524,AFC486FADCA1E361F0411A1DA83DC4E68262E668A053C43A7F9E9E2F093CD524,63006000.0,1,1.0,97.9,1,,,1,1,2019-07-13 00:00:00,2020-07-12 00:00:00,,,,,561dee34865d4731601851cff52d5c57390b31b9d4fddf7cbab6cd0eee701293,31397.79,3.0,21.0,3.0
336,24122,2100,03.01.2020,16.01.2020,2504,46865.37,17.03.2020,1,0,0,0,2019-09-26 00:00:00,2019-10-31 00:00:00,2020-10-30 00:00:00,24642.11,,9d573c5523141c3fb5fd6df4cd5e519246381007f42c700555e3b3b4d8a340b2,1998.0,2019-09-20 00:00:00,ADE98A1CB35204D4F65BEFB7525D6831999B6EB64D42B01677ABFC1261072A87,ADE98A1CB35204D4F65BEFB7525D6831999B6EB64D42B01677ABFC1261072A87,77000002.0,0,1.0,285.0,0,,,6,1,2019-10-31 00:00:00,2020-10-30 00:00:00,,,,,9d573c5523141c3fb5fd6df4cd5e519246381007f42c700555e3b3b4d8a340b2,46865.37,,,
337,44987,66,03.02.2019,08.02.2019,73,2211.48,26.02.2019,1,0,0,0,2019-01-22 00:00:00,2019-02-03 00:00:00,2020-02-02 00:00:00,5308.02,,8df5a252eeea28354adceb01f51b85d4f6bc31cc53ecdd85457386e777288cec,2007.0,,DD889441EA6F2269CE65384A4C188C9530F57ECCFD10C7C42C1D89460E05B645,DD889441EA6F2269CE65384A4C188C9530F57ECCFD10C7C42C1D89460E05B645,30000001.0,1,0.9,80.0,0,,,1,1,2019-02-03 00:00:00,2020-02-02 00:00:00,,,,,8df5a252eeea28354adceb01f51b85d4f6bc31cc53ecdd85457386e777288cec,2211.48,1.0,68.0,23.0
338,46040,3565,03.02.2019,27.02.2019,4277,7638.53,26.03.2019,1,0,0,0,2018-09-29 00:00:00,2018-10-03 00:00:00,2019-10-02 00:00:00,4529.8,,5e63445d7310835e2b00b677e5c2994542450a93851414b586a1ca671744a599,2008.0,,8128191B418BAA13CD0AF6C54732F9EC5F2D442B030C26CE48F5482DDE2EA76D,8128191B418BAA13CD0AF6C54732F9EC5F2D442B030C26CE48F5482DDE2EA76D,52002000.0,1,1.0,100.0,-1,,,1,1,2018-10-03 00:00:00,2019-09-02 00:00:00,,,,,5e63445d7310835e2b00b677e5c2994542450a93851414b586a1ca671744a599,7638.53,2.0,22.0,4.0
339,94767,1945,03.02.2019,11.02.2019,2333,51336.59,04.03.2019,1,0,0,0,2018-08-31 00:00:00,2018-09-01 00:00:00,2019-08-31 00:00:00,14528.3,,ce7470577a96fec752fc0b78d52143f9621f524bef0fc62d6d2127e43f39c555,2007.0,2019-08-29 00:00:00,6FBB137274EDF53A6A16A61C5A0C578CF3A8856C6B2FEBA29620A4E81BE2AB90,6FBB137274EDF53A6A16A61C5A0C578CF3A8856C6B2FEBA29620A4E81BE2AB90,61000001.0,1,1.4,137.0,0,,,1,1,2018-09-01 00:00:00,2019-08-31 00:00:00,,,,,ce7470577a96fec752fc0b78d52143f9621f524bef0fc62d6d2127e43f39c555,51336.59,2.0,28.0,10.0
340,50624,2781,03.02.2019,14.02.2019,3340,101025.13,11.03.2019,1,0,0,1,2018-07-13 00:00:00,2018-07-14 00:00:00,2019-07-13 00:00:00,5188.68,,,2002.0,2019-06-29 00:00:00,31DE97ED5AD8DF826E1451B6E8EB32C3904C416042625E233C8E6D5D26E7F40E,31DE97ED5AD8DF826E1451B6E8EB32C3904C416042625E233C8E6D5D26E7F40E,25000004.0,1,0.9,125.0,-1,,,1,1,2018-07-14 00:00:00,2019-07-13 00:00:00,,,,,,101025.13,2.0,42.0,3.0
341,63093,2977,03.02.2020,07.02.2020,3584,2951.94,17.03.2020,1,0,0,1,2019-05-29 00:00:00,2019-05-29 00:00:00,2020-05-28 00:00:00,8633.96,,6c2a6f3886d45037727caf218c0b3f701ee1351e7829617aad28c8edcb0dc3bf,2016.0,,37A836CAF207A326F0AD11933427F0ED422770EE254EED0E9243E728C448496E,37A836CAF207A326F0AD11933427F0ED422770EE254EED0E9243E728C448496E,44000003.0,1,1.0,110.0,0,,,1,1,2019-05-29 00:00:00,2020-05-28 00:00:00,,,,,6c2a6f3886d45037727caf218c0b3f701ee1351e7829617aad28c8edcb0dc3bf,24804.27,1.0,43.0,25.0
342,87867,3829,03.02.2020,05.02.2020,4591,8009.04,17.02.2020,1,0,0,1,2019-06-04 00:00:00,2019-06-08 00:00:00,2020-06-07 00:00:00,11152.46,,f40226fc9a92f1e072f6694354516b77b2b0968f031c6d69abd55fdffb4119fb,2007.0,,61F4691807BC97D506E39441DA1621EDAE6137466E827BD63B8BF79D3D7B18CD,61F4691807BC97D506E39441DA1621EDAE6137466E827BD63B8BF79D3D7B18CD,23002000.0,1,1.55,208.0,-1,,,1,1,2019-06-08 00:00:00,2020-06-07 00:00:00,,,,,f40226fc9a92f1e072f6694354516b77b2b0968f031c6d69abd55fdffb4119fb,8009.04,3.0,28.0,7.0
343,40330,3427,03.02.2020,13.03.2020,4106,26068.25,07.04.2020,1,0,0,0,2019-02-12 00:00:00,2019-02-12 00:00:00,2020-02-11 00:00:00,3793.17,,d81d7ff11ff44a6d3de7316f28a45a1d0d2a0c9a5dcc22b961d14837100700da,2013.0,2019-02-12 00:00:00,0DEE861FC25D498E95DB22ADEC46D6106B250D34736B6BD08F41113FD9B8D16C,0DEE861FC25D498E95DB22ADEC46D6106B250D34736B6BD08F41113FD9B8D16C,56051000.0,1,0.95,105.0,1,,,1,1,2019-02-12 00:00:00,2020-02-11 00:00:00,,,,,d81d7ff11ff44a6d3de7316f28a45a1d0d2a0c9a5dcc22b961d14837100700da,26068.25,2.0,28.0,10.0
344,84952,3738,03.02.2020,05.02.2020,4486,52465.6,07.04.2020,1,0,0,1,2019-03-29 00:00:00,2019-03-30 00:00:00,2020-03-29 00:00:00,6023.3,,5f242ac77c65b69976528c8abaf22d7cfe71ea355ef9029ffc1ce27eac95ddf0,2012.0,2020-03-27 00:00:00,55B07CA0680744763B110A670A9DE84812E1ED0BA0007E0C649F53D5C9E2D359,55B07CA0680744763B110A670A9DE84812E1ED0BA0007E0C649F53D5C9E2D359,50000049.0,1,0.75,141.0,0,2050.0,,1,1,2019-03-30 00:00:00,2020-03-29 00:00:00,,,,,5f242ac77c65b69976528c8abaf22d7cfe71ea355ef9029ffc1ce27eac95ddf0,52465.6,1.0,38.0,20.0
345,31805,454,03.02.2020,03.02.2020,559,57160.68,19.02.2020,1,0,0,0,2019-11-21 00:00:00,2019-11-25 00:00:00,2020-11-24 00:00:00,8112.13,,9e93cb603f2faa1d1112590ab17cf9f5400f9a8abe35fd90068b3b575886e4ac,2016.0,2021-11-21 00:00:00,E4365B372624458ECDDB838FF8082BD9B7130BFB180E1CAAAC76803620361089,E4365B372624458ECDDB838FF8082BD9B7130BFB180E1CAAAC76803620361089,78000000.0,1,0.95,110.0,0,,,1,1,2019-11-25 00:00:00,2020-11-24 00:00:00,,,,,9e93cb603f2faa1d1112590ab17cf9f5400f9a8abe35fd90068b3b575886e4ac,57160.68,6.0,32.0,9.0
346,113040,2771,03.02.2020,19.02.2020,3325,152931.1,13.03.2020,1,0,0,0,2019-08-08 00:00:00,2019-08-11 00:00:00,2020-08-10 00:00:00,3749.93,,3ea052b06615b17ae4764000bf75de3c632c72394062efc0e47c86a64b296e20,2012.0,2020-08-09 00:00:00,3A6683E95F1EE35888C9D5D542707AB859F5AC2F8A6A0E59050722285DBDE9FD,3A6683E95F1EE35888C9D5D542707AB859F5AC2F8A6A0E59050722285DBDE9FD,34000000.0,1,0.85,152.0,0,,,1,1,2019-08-11 00:00:00,2020-08-10 00:00:00,,,,,3ea052b06615b17ae4764000bf75de3c632c72394062efc0e47c86a64b296e20,152931.1,2.0,34.0,8.0
347,93906,2437,03.03.2018,14.03.2018,2913,6572.79,08.05.2018,1,0,0,1,2018-01-03 00:00:00,2018-01-04 00:00:00,2019-01-03 00:00:00,7315.63,,6d4d47211a2752400dab2a7f8bb8359d4f886c36c3ae3b0cef7212220a35b9ab,2004.0,2018-01-03 00:00:00,5C2E97056D69A205476699BF334FFECE694936BEFE7D869F5478A704142A6213,5C2E97056D69A205476699BF334FFECE694936BEFE7D869F5478A704142A6213,50009001.0,1,0.95,75.0,0,,,1,1,2018-01-04 00:00:00,2019-01-03 00:00:00,,,,,6d4d47211a2752400dab2a7f8bb8359d4f886c36c3ae3b0cef7212220a35b9ab,6572.79,2.0,41.0,17.0
348,50460,726,03.03.2018,06.03.2018,884,22430.37,23.10.2018,1,0,0,0,2018-01-12 00:00:00,2018-01-13 00:00:00,2019-01-12 00:00:00,15362.82,,63f93305d33e1bd1dfd491af30dd721e9f231c209c52833114a2d5cdaa3d6305,2010.0,,3A6363146DC470A816860485773236D2ADAF1D4CAC86F7E94D477952F099C5A7,3A6363146DC470A816860485773236D2ADAF1D4CAC86F7E94D477952F099C5A7,51000001.0,1,0.95,84.0,-1,,,1,1,2018-01-13 00:00:00,2018-09-12 00:00:00,2018-09-14 00:00:00,2018-12-13 00:00:00,,,63f93305d33e1bd1dfd491af30dd721e9f231c209c52833114a2d5cdaa3d6305,22430.37,1.0,43.0,3.0
349,312,1291,03.03.2019,19.03.2019,1573,9262.36,26.03.2019,1,0,0,0,2018-12-11 00:00:00,2018-12-31 00:00:00,2019-12-30 00:00:00,2944.37,,f20851e79edc02d8da3d2996f84a60f67513715b2badc38fba459d5c955d2a4c,2013.0,,6B17A3AE4E1B894FF81D84252C3F2DE9B3098A6E3895299801E38E41B697FA51,EB66080E03F717E1B527C892744BD4CCB832A31DFA9315B06B349B39F02E7979,59000010.0,1,0.65,87.0,0,,,1,1,2018-12-31 00:00:00,2019-12-30 00:00:00,,,,,f20851e79edc02d8da3d2996f84a60f67513715b2badc38fba459d5c955d2a4c,9262.36,1.0,39.0,15.0
350,79938,4992,03.03.2019,12.03.2019,5978,17323.6,27.03.2019,1,0,0,0,2018-05-14 00:00:00,2018-06-13 00:00:00,2019-06-12 00:00:00,4150.94,,d8e64ebc172e44e73d48e2080dfd6586ac07c5e563368df9c42f3c103a96f20e,2004.0,,B191694599A2A846DB0377D9880828264E5D536CEA6228AF882C359FB45DB84F,B191694599A2A846DB0377D9880828264E5D536CEA6228AF882C359FB45DB84F,30010000.0,1,0.9,131.0,-1,,,1,1,2018-06-13 00:00:00,2019-06-12 00:00:00,,,,,d8e64ebc172e44e73d48e2080dfd6586ac07c5e563368df9c42f3c103a96f20e,17323.6,1.0,30.0,3.0
351,33696,4130,03.03.2019,03.03.2019,4944,16874.47,14.03.2019,1,0,0,1,2018-09-12 00:00:00,2018-09-16 00:00:00,2019-09-15 00:00:00,8894.88,,d221c9b62ce5e49cab1515d68a94c5b6729c37b12936be19670fee4948c3c0ef,2012.0,2019-09-13 00:00:00,781710E9A8D7D6444A5A48B3F2097EF02E07F160FE7DE7B694566ABE6DAA7437,781710E9A8D7D6444A5A48B3F2097EF02E07F160FE7DE7B694566ABE6DAA7437,77000000.0,1,0.9,102.0,0,,,1,1,2018-09-16 00:00:00,2019-09-15 00:00:00,,,,,d221c9b62ce5e49cab1515d68a94c5b6729c37b12936be19670fee4948c3c0ef,16874.47,2.0,38.0,11.0
352,49086,57,03.03.2019,17.04.2019,63,30579.46,04.09.2019,1,0,0,0,2018-10-19 00:00:00,2018-10-19 00:00:00,2019-10-18 00:00:00,14676.55,,9a4ae65023a50b1ea999bdc6674dfaee85b93ad866ff697867b761a8bbded59f,2018.0,,147AAFFEA418FDEAA0FE66ADEBBC4480D0980B713D2834A0FECA4E995BDB1858,147AAFFEA418FDEAA0FE66ADEBBC4480D0980B713D2834A0FECA4E995BDB1858,78000000.0,0,1.0,100.0,0,,,1,1,2018-10-19 00:00:00,2019-10-18 00:00:00,,,,,9a4ae65023a50b1ea999bdc6674dfaee85b93ad866ff697867b761a8bbded59f,70786.99,,,
353,35360,2633,03.03.2019,27.03.2019,3160,32190.34,04.06.2019,1,0,0,0,2018-06-28 00:00:00,2018-06-30 00:00:00,2019-06-29 00:00:00,4150.94,,e605449f735ec6371d49389d8f7bc4c4ec94830de550b07e915f0e72cc5c4480,2012.0,2020-06-29 00:00:00,5D61EBED363C05B49F372E1F5431BC58064DDB3BBAD0301984C849ED1200D67C,5D61EBED363C05B49F372E1F5431BC58064DDB3BBAD0301984C849ED1200D67C,18022000.0,1,0.9,123.0,0,,,1,1,2018-06-30 00:00:00,2019-06-29 00:00:00,,,,,e605449f735ec6371d49389d8f7bc4c4ec94830de550b07e915f0e72cc5c4480,32190.34,2.0,26.0,8.0
354,86065,1097,03.03.2019,05.03.2019,1331,32190.03,14.03.2019,1,0,0,1,2019-02-14 00:00:00,2019-02-21 00:00:00,2020-02-20 00:00:00,6957.77,,,2013.0,2018-02-09 00:00:00,3D73AD61C07B0674098F847B1F27C8531C4BC1B13E96B6419EB0D2A7643293AE,3D73AD61C07B0674098F847B1F27C8531C4BC1B13E96B6419EB0D2A7643293AE,59000001.0,1,0.8,98.0,0,,,1,1,2019-02-21 00:00:00,2020-02-20 00:00:00,,,,,,32190.03,1.0,35.0,12.0
355,20297,891,03.03.2019,15.03.2019,1083,47408.22,19.04.2019,1,0,0,0,2018-08-03 00:00:00,2018-08-03 00:00:00,2019-08-02 00:00:00,5299.87,,c256cbf6df629557973108ed25de6ec71f59940b6054192f16a75f1b3868f308,2006.0,,4EFFE7C5605E8FB396A03C89FEF5804F7A7B1C150D924D0FFCFC0942066449C0,4EFFE7C5605E8FB396A03C89FEF5804F7A7B1C150D924D0FFCFC0942066449C0,2044001.0,1,0.9,77.0,0,,,1,1,2018-08-03 00:00:00,2019-08-02 00:00:00,,,,,c256cbf6df629557973108ed25de6ec71f59940b6054192f16a75f1b3868f308,47408.22,1.0,34.0,17.0
356,7341,4933,03.03.2019,11.03.2019,5908,49529.09,25.03.2019,1,0,0,1,2018-10-17 00:00:00,2018-10-21 00:00:00,2019-10-20 00:00:00,7338.28,,87b46cbc3302ab18cfa0ceb2323e171b34399327b4f9b593f7b01817231b5673,2011.0,2019-10-18 00:00:00,676CE8A7ABFB061234FC9AAA18FCD0E250FF4914AF73D7628C73845BAA4126F2,676CE8A7ABFB061234FC9AAA18FCD0E250FF4914AF73D7628C73845BAA4126F2,66000001.0,1,0.9,99.9,0,,,1,1,2018-10-21 00:00:00,2019-10-20 00:00:00,,,,,87b46cbc3302ab18cfa0ceb2323e171b34399327b4f9b593f7b01817231b5673,49529.09,1.0,32.0,10.0
357,62304,541,03.03.2019,29.05.2019,658,50575.43,19.06.2019,1,0,0,0,2018-08-27 00:00:00,2018-09-05 00:00:00,2019-09-04 00:00:00,7560.65,,abfe7c1c71f0c6b40403b35a280bd5ab1e5408c53b95aa07b0c98402bb45e0b5,2013.0,,F2A806D574BDF0BD03151B5017484A849266A3415497B26A5F703F2F224226D2,F2A806D574BDF0BD03151B5017484A849266A3415497B26A5F703F2F224226D2,23000006.0,1,0.85,110.0,0,,,1,1,2018-09-05 00:00:00,2019-09-04 00:00:00,,,,,abfe7c1c71f0c6b40403b35a280bd5ab1e5408c53b95aa07b0c98402bb45e0b5,50575.43,1.0,52.0,8.0
358,4261,2865,03.03.2019,29.03.2019,3442,61998.67,04.06.2019,1,0,0,0,2018-05-25 00:00:00,2018-06-06 00:00:00,2019-06-05 00:00:00,9389.04,,d3018a048f2284dd7c843473e1dc3746050d73288529aa92ee299112ea5f74cc,2013.0,,54E009DE2CF1CA4B5A8AE624BF65EC81B62E6953623FFAB37986A215BA6FBA74,54E009DE2CF1CA4B5A8AE624BF65EC81B62E6953623FFAB37986A215BA6FBA74,77000000.0,1,0.95,117.0,0,,,1,1,2018-06-06 00:00:00,2019-06-05 00:00:00,,,,,d3018a048f2284dd7c843473e1dc3746050d73288529aa92ee299112ea5f74cc,61998.67,1.0,29.0,5.0
359,37806,3175,03.03.2019,05.03.2019,3827,90816.91,12.04.2019,1,0,0,0,2018-09-25 00:00:00,2018-09-25 00:00:00,2019-09-24 00:00:00,3202.16,,345a0332d28d4b426f37cc83eccb382aa58e3984428f0abbf24835316d91ce97,2010.0,2019-09-26 00:00:00,0A22CDBCDFD0F5A5B08951021EB1AFC86F43F6E4FB08AA2051FB4F2034F2F99C,0A22CDBCDFD0F5A5B08951021EB1AFC86F43F6E4FB08AA2051FB4F2034F2F99C,14016000.0,0,1.0,112.0,0,,,1,1,2018-09-25 00:00:00,2019-01-24 00:00:00,,,,,345a0332d28d4b426f37cc83eccb382aa58e3984428f0abbf24835316d91ce97,90816.91,,,
360,86691,4643,03.03.2020,03.03.2020,5541,11899.1,19.03.2020,1,0,0,0,2019-06-03 00:00:00,2019-06-06 00:00:00,2020-06-05 00:00:00,5606.08,,a839e2da06638f833abfeabe4e3994b416f538d5e263590a09d0f2699496f60d,2012.0,2019-05-30 00:00:00,71F422848EE9367EFC141B2F7A22E89AE9CAC4DDF2945D33BFE6FE70D3CBD0D6,71F422848EE9367EFC141B2F7A22E89AE9CAC4DDF2945D33BFE6FE70D3CBD0D6,50000023.0,1,0.7,86.0,0,,,1,1,2019-06-06 00:00:00,2020-06-05 00:00:00,,,,,a839e2da06638f833abfeabe4e3994b416f538d5e263590a09d0f2699496f60d,11899.1,3.0,29.0,9.0
361,111965,3300,03.03.2020,05.03.2020,3965,31916.49,14.04.2020,1,0,0,1,2019-12-19 00:00:00,2019-12-19 00:00:00,2020-12-18 00:00:00,12010.06,,91a6f4b6151b827d990f3ad64829caaeed60891d5ac5db39baa06e52e1dc85e9,2012.0,2018-10-08 00:00:00,8F30B0FB8713909CE3A53B8F916BC3CBADAB8AFD39E5F9A7A1685B0415C47940,8F30B0FB8713909CE3A53B8F916BC3CBADAB8AFD39E5F9A7A1685B0415C47940,62000001.0,1,1.55,135.0,0,,,1,1,2019-12-19 00:00:00,2020-12-18 00:00:00,,,,,91a6f4b6151b827d990f3ad64829caaeed60891d5ac5db39baa06e52e1dc85e9,31916.49,2.0,35.0,16.0
362,55073,1866,03.03.2020,10.03.2020,2233,82599.6,07.04.2020,1,0,0,0,2019-09-26 00:00:00,2019-10-01 00:00:00,2020-09-30 00:00:00,3162.62,,881340cf828c3755e32324bfafd72e26b674e65bb1bc53bc6fdae3d9965f283b,2009.0,2019-10-01 00:00:00,AF9D42225C22C07A49EBCD325B4CD30FBED0AEADDC00E22FCD3293CF95F77D81,AF9D42225C22C07A49EBCD325B4CD30FBED0AEADDC00E22FCD3293CF95F77D81,59000010.0,1,0.5,235.0,0,,,1,1,2019-10-01 00:00:00,2020-09-30 00:00:00,,,,,881340cf828c3755e32324bfafd72e26b674e65bb1bc53bc6fdae3d9965f283b,82599.6,1.0,55.0,34.0
363,61870,3490,03.04.2018,05.04.2018,4184,20016.73,14.06.2018,1,0,0,1,2018-01-15 00:00:00,2018-01-15 00:00:00,2019-01-14 00:00:00,10920.0,,4237e8d5ffcc6f2591509a7913173e69c0654e958cb9197d52afd8d2ecf03611,2017.0,,6338E3BF52B8DC808795FBB496394A32DEE66A66BCF6F1237C31C0D734FA6192,6338E3BF52B8DC808795FBB496394A32DEE66A66BCF6F1237C31C0D734FA6192,77000000.0,1,1.0,123.0,0,,,1,1,2018-01-15 00:00:00,2019-01-14 00:00:00,,,,,4237e8d5ffcc6f2591509a7913173e69c0654e958cb9197d52afd8d2ecf03611,27888.91,,,
364,53466,3635,03.04.2018,03.04.2018,4364,20410.61,15.05.2018,1,0,0,1,2018-03-24 00:00:00,2018-03-30 00:00:00,2019-03-29 00:00:00,7471.7,,54addad938018bfb1c977d3fe0ae2fa9bcab58142f5a83d33eda5a1809df903d,2012.0,,69DA5962046DAC0C5CBC3E73F4497E8A65387F062FE342AB3A1DDF3ECBD828BB,69DA5962046DAC0C5CBC3E73F4497E8A65387F062FE342AB3A1DDF3ECBD828BB,39016001.0,0,0.9,150.0,-1,,,1,1,2018-03-30 00:00:00,2018-11-29 00:00:00,2018-12-01 00:00:00,2019-02-28 00:00:00,,,54addad938018bfb1c977d3fe0ae2fa9bcab58142f5a83d33eda5a1809df903d,20410.61,,,
365,114855,3698,03.04.2018,12.04.2018,4443,21358.47,18.04.2018,1,0,0,0,2018-02-20 00:00:00,2018-02-21 00:00:00,2019-02-20 00:00:00,8606.62,,32ea780164d0a5ea4129e0a2ce7e61d1fa61a1b480f2ab34c2213f4defd34c81,2002.0,2019-02-21 00:00:00,3E6E735088E75882E997D68204EF6DE085FF2729F0EAC42AD4B2F09DD0E1ABB8,3E6E735088E75882E997D68204EF6DE085FF2729F0EAC42AD4B2F09DD0E1ABB8,77000000.0,1,0.95,77.0,0,,,1,1,2018-02-21 00:00:00,2019-02-20 00:00:00,,,,,32ea780164d0a5ea4129e0a2ce7e61d1fa61a1b480f2ab34c2213f4defd34c81,40359.83,1.0,56.0,21.0
366,26094,4006,03.04.2019,30.04.2019,4801,1893.96,13.07.2019,1,0,0,1,2018-06-08 00:00:00,2018-06-08 00:00:00,2019-06-07 00:00:00,2964.96,,,2001.0,2019-06-08 00:00:00,A1CB853BFC6C2A80737FAC48D83174C047208090080C5AD0F6773ABD959B984B,A1CB853BFC6C2A80737FAC48D83174C047208090080C5AD0F6773ABD959B984B,19003000.0,1,1.0,110.0,0,,,1,1,2018-06-08 00:00:00,2019-06-07 00:00:00,,,,,,50108.13,1.0,29.0,7.0
367,80758,662,03.04.2019,09.04.2019,806,5925.83,12.04.2019,1,0,0,0,2018-12-25 00:00:00,2018-12-26 00:00:00,2019-12-25 00:00:00,7700.66,,43b12b9d7be2d32d16a8196e2afc227359b655bed57b3844b38d3d5c72650e56,2010.0,2018-03-12 00:00:00,C42401148FBB445CA097D7E7C93F7F24FE7A9F1B9711A5982C5E01C0716CDCE6,C42401148FBB445CA097D7E7C93F7F24FE7A9F1B9711A5982C5E01C0716CDCE6,50019000.0,1,1.0,88.0,0,,,1,1,2018-12-26 00:00:00,2019-12-25 00:00:00,,,,,43b12b9d7be2d32d16a8196e2afc227359b655bed57b3844b38d3d5c72650e56,27252.61,2.0,23.0,4.0
368,9111,2502,03.04.2019,06.04.2019,3006,5755.4,07.05.2019,1,0,0,0,2018-10-12 00:00:00,2018-10-16 00:00:00,2019-10-15 00:00:00,6457.02,,8038ee38e031f21b593dd871d3641631ad2646191a01102cfc288db4b7710a0d,2014.0,2018-10-10 00:00:00,BF85F13E839B1B48C6A0DB8F495D37F524C87020DFCA1FB315B356481012C13C,BF85F13E839B1B48C6A0DB8F495D37F524C87020DFCA1FB315B356481012C13C,64000009.0,1,1.4,156.0,-1,,,1,1,2018-10-16 00:00:00,2019-10-15 00:00:00,,,,,8038ee38e031f21b593dd871d3641631ad2646191a01102cfc288db4b7710a0d,30910.87,2.0,35.0,9.0
370,25709,2729,03.04.2019,08.04.2019,3280,12102.22,25.04.2019,1,0,0,1,2018-05-17 00:00:00,2018-05-18 00:00:00,2019-05-17 00:00:00,3747.38,,,2013.0,2018-05-17 00:00:00,191B70EFA5B54E5F93423CB6955F42A9441AFD2F5A97384A826EF69030912A2F,191B70EFA5B54E5F93423CB6955F42A9441AFD2F5A97384A826EF69030912A2F,47005002.0,1,0.5,149.0,0,,,1,1,2018-05-18 00:00:00,2019-05-17 00:00:00,,,,,,12102.22,2.0,36.0,14.0
371,40239,1318,03.04.2019,09.04.2019,1602,14215.45,01.07.2019,1,0,0,0,2018-12-05 00:00:00,2018-12-06 00:00:00,2019-12-05 00:00:00,2695.23,,5df8d7ce7614355c5b855adbbdc3a298519968069b844d5aa6e8ffac80e0a99f,2007.0,2018-10-31 00:00:00,25E9FEE985DA6DC1FA918419D00FACE62AC75A55823C8DC0161E8CF27D6D209A,25E9FEE985DA6DC1FA918419D00FACE62AC75A55823C8DC0161E8CF27D6D209A,12003000.0,1,0.85,80.0,-1,,,1,1,2018-12-06 00:00:00,2019-12-05 00:00:00,,,,,5df8d7ce7614355c5b855adbbdc3a298519968069b844d5aa6e8ffac80e0a99f,14215.45,1.0,40.0,10.0
