,USE_PURPOSE_FLG_2,USE_PURPOSE_FLG_3,USE_PURPOSE_FLG_5,USE_PURPOSE_FLG_6,REG_COUNTRY_FLG_1,REG_COUNTRY_FLG_2,FO_num_2.0,FO_num_3.0,FO_num_4.0,FO_num_5.0,FO_num_6.0,FO_num_7.0,FO_num_8.0,FO_num_nan,DAMAGE_TYPE_2,DAMAGE_TYPE_3,DTP_DT,EURO_PROTOCOL,PREMIUM,MULTIDRIVE_FLG,BONUS_MALUS,CAR_ENG_PWR,TRAILER_FLG,PAY_AMT_sum,DRIVER_COUNT,MIN_DRIVER_AGE,MIN_DRIVER_EXP,polis_length,days_to_dtp,carr_issue_diff,start1_diff,end1_diff,car_diag_diff
930,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-06,0,6424.08,1,1.0,120.0,0,43942.6,2.0,27.0,7.0,364.0,38.0,18.0,0.0,364.0,362.0
931,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-06,1,3773.32,1,0.85,122.0,0,39841.75,2.0,41.0,17.0,364.0,323.0,7.0,0.0,183.0,366.0
932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06,1,3159.54,1,0.5,72.0,0,68292.2,1.0,70.0,28.0,365.0,300.0,15.0,0.0,365.0,361.0
933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06,0,8028.98,1,0.8,110.0,0,16493.68,1.0,53.0,9.0,365.0,305.0,6.0,0.0,365.0,-1.0
934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06,0,6325.25,1,0.5,180.0,0,70079.87,2.0,31.0,11.0,365.0,191.0,1.0,0.0,365.0,-1.0
935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-06,0,7974.26,1,0.9,107.0,0,89645.45,2.0,34.0,3.0,365.0,256.0,6.0,0.0,365.0,711.0
936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-08-06,0,5798.14,1,0.8,163.0,-1,136341.73,2.0,56.0,22.0,364.0,114.0,2.0,0.0,364.0,-1.0
937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-06,0,4743.94,1,0.8,109.0,0,13728.39,1.0,46.0,6.0,364.0,181.0,10.0,0.0,364.0,-1.0
938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-08-06,0,10599.73,0,1.0,74.0,-1,13425.59,2.0,35.0,10.0,364.0,69.0,26.0,0.0,364.0,246.0
939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-06,0,9883.2,1,1.0,102.0,0,18737.24,1.0,47.0,28.0,364.0,13.0,6.0,0.0,364.0,223.0
940,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-06,0,9059.6,1,1.0,98.0,0,21201.53,1.0,60.0,36.0,364.0,101.0,5.0,0.0,364.0,730.0
941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-08-06,1,10920.94,1,1.0,110.0,0,7218.49,1.0,23.0,2.0,364.0,360.0,14.0,0.0,364.0,-1.0
942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-06,0,3159.54,1,0.5,78.0,0,9859.58,1.0,78.0,19.0,365.0,114.0,16.0,0.0,365.0,-17.0
943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-06,0,6918.24,1,1.0,115.0,0,12379.48,2.0,24.0,5.0,364.0,336.0,6.0,0.0,364.0,365.0
944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-06,1,2264.9,1,0.5,75.0,-1,19741.85,1.0,57.0,18.0,364.0,219.0,29.0,0.0,364.0,361.0
945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-06,0,3459.12,1,0.7,101.0,0,241182.52,1.0,63.0,19.0,364.0,283.0,6.0,0.0,364.0,350.0
946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,1,8005.39,1,0.9,109.0,0,16764.26,2.0,32.0,13.0,364.0,56.0,7.0,0.0,364.0,-1.0
947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,0,12436.57,1,0.95,81.0,-1,18653.79,1.0,22.0,3.0,364.0,41.0,11.0,0.0,364.0,-1.0
948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,0,17789.76,1,1.0,109.0,0,25407.55,2.0,21.0,0.0,364.0,145.0,6.0,0.0,364.0,-1.0
949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-09-06,0,3113.21,0,1.0,50.0,-1,775522.72,2.0,35.0,10.0,364.0,39.0,17.0,0.0,364.0,190.0
950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-06,0,14308.14,1,1.0,80.0,0,24926.41,2.0,32.0,0.0,365.0,19.0,13.0,0.0,365.0,0.0
951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-06,1,3012.32,1,0.95,98.0,0,19509.06,1.0,22.0,4.0,364.0,341.0,13.0,0.0,364.0,364.0
952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-06,1,7280.62,1,0.85,163.0,-1,22412.1,1.0,49.0,23.0,364.0,250.0,10.0,0.0,364.0,-2.0
953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-06,0,15191.3,1,1.55,136.0,0,54718.12,1.0,29.0,8.0,364.0,325.0,7.0,0.0,364.0,-75.0
954,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-06,0,9598.65,1,1.0,84.0,0,87262.07,1.0,53.0,0.0,365.0,15.0,9.0,0.0,365.0,-1.0
955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-06,0,3293.0,1,1.0,77.0,0,96543.22,3.0,28.0,10.0,365.0,125.0,16.0,0.0,365.0,363.0
956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-06,1,3913.75,1,0.9,76.0,0,14263.0,2.0,35.0,12.0,365.0,327.0,15.0,0.0,365.0,-1.0
957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-06,0,18327.57,0,1.0,123.0,0,43079.68,2.0,35.0,10.0,365.0,261.0,1.0,0.0,365.0,-1.0
958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,19716.98,0,0.95,123.0,0,5313.95,2.0,35.0,10.0,364.0,58.0,2.0,0.0,364.0,-1.0
959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,7338.28,1,1.0,74.0,1,46063.92,2.0,18.0,0.0,364.0,79.0,12.0,0.0,364.0,-2.0
960,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,1,7247.68,1,0.55,190.0,0,6178.45,2.0,37.0,17.0,364.0,167.0,2.0,0.0,364.0,-1.0
961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,4225.07,1,0.95,70.0,0,89981.83,3.0,19.0,1.0,364.0,108.0,18.0,0.0,364.0,364.0
962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-10-06,1,2581.99,1,0.95,78.0,-1,12266.65,1.0,34.0,10.0,364.0,30.0,16.0,0.0,364.0,-1.0
963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,8301.89,0,1.0,147.0,0,375750.75,2.0,35.0,10.0,364.0,68.0,12.0,0.0,364.0,0.0
964,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,1778.98,1,0.5,50.0,0,26245.3,1.0,69.0,33.0,364.0,162.0,16.0,0.0,213.0,-1.0
965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,6160.53,1,0.85,88.0,1,41964.41,1.0,45.0,5.0,364.0,46.0,11.0,0.0,364.0,366.0
966,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,8005.39,1,0.9,116.0,0,44895.62,1.0,32.0,8.0,364.0,139.0,12.0,0.0,364.0,0.0
967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,2520.22,1,0.85,110.0,0,44948.09,2.0,35.0,8.0,364.0,254.0,17.0,0.0,364.0,-1.0
968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06,0,3294.4,1,0.5,165.0,0,91775.73,1.0,35.0,17.0,364.0,24.0,20.0,0.0,364.0,-1.0
969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,1,7115.9,0,1.0,165.0,-1,13562.11,2.0,35.0,10.0,364.0,310.0,13.0,0.0,364.0,364.0
970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,0,9388.86,1,0.95,74.8,0,486853.97,2.0,32.0,7.0,365.0,18.0,12.0,0.0,365.0,-1.0
971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,0,3580.35,1,0.95,80.0,0,372182.01,2.0,25.0,5.0,365.0,219.0,8.0,0.0,365.0,-1.0
972,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-06,1,8966.25,1,0.75,309.0,0,27454.09,2.0,39.0,19.0,365.0,291.0,7.0,0.0,365.0,-7.0
973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,0,4447.44,1,0.9,109.0,0,5328.73,1.0,55.0,20.0,364.0,0.0,6.0,0.0,364.0,-1.0
974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,1,10081.84,0,0.8,109.0,0,12972.06,2.0,35.0,10.0,364.0,209.0,6.0,0.0,364.0,363.0
975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,0,12452.83,1,1.0,140.0,0,10243.59,2.0,20.0,2.0,364.0,285.0,10.0,0.0,364.0,-1.0
976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-11-06,1,3995.28,0,1.0,84.0,-1,24747.02,2.0,35.0,10.0,364.0,159.0,28.0,0.0,183.0,-1.0
977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,0,7010.48,1,0.95,272.0,-1,34288.0,2.0,46.0,15.0,364.0,28.0,12.0,0.0,181.0,365.0
978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,0,4982.78,1,1.0,77.0,0,67994.83,1.0,30.0,10.0,364.0,265.0,16.0,0.0,364.0,363.0
979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,0,9858.49,1,0.95,140.0,0,143806.12,2.0,33.0,7.0,364.0,11.0,5.0,0.0,364.0,-1.0
980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-06,1,7392.63,1,0.85,97.0,0,33344.86,1.0,54.0,3.0,365.0,15.0,11.0,0.0,365.0,-1.0
981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-06,0,8993.71,1,1.0,150.0,0,111205.27,2.0,22.0,3.0,365.0,62.0,22.0,0.0,365.0,0.0
982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-06,0,8993.71,1,1.0,150.0,0,111205.27,2.0,22.0,3.0,365.0,62.0,22.0,0.0,365.0,0.0
983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-06,0,21006.83,0,1.0,340.0,0,318452.76,2.0,35.0,10.0,365.0,35.0,1.0,0.0,365.0,-1.0
984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-06,0,2471.04,1,0.5,102.0,0,329007.37,1.0,52.0,30.0,365.0,351.0,6.0,0.0,365.0,362.0
985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,3953.28,1,1.0,102.0,0,201765.13,1.0,27.0,6.0,364.0,0.0,10.0,0.0,364.0,0.0
986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,9224.32,1,0.7,333.0,0,2175.91,1.0,43.0,12.0,364.0,204.0,8.0,0.0,364.0,-1.0
987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,3623.84,1,1.0,98.0,0,141558.88,1.0,23.0,5.0,364.0,127.0,11.0,0.0,364.0,364.0
988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,2695.23,1,0.85,87.0,0,8066.58,1.0,33.0,14.0,364.0,130.0,1.0,0.0,364.0,-1.0
989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,2568.4,1,0.9,77.8,1,8293.41,1.0,24.0,5.0,364.0,118.0,15.0,0.0,183.0,366.0
990,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,1,6885.3,1,0.95,87.0,-1,18728.72,1.0,31.0,11.0,364.0,183.0,3.0,0.0,364.0,731.0
991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,3397.35,1,0.75,74.0,0,14991.6,1.0,36.0,11.0,364.0,43.0,14.0,0.0,364.0,-1.0
992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,5476.94,1,0.95,124.0,0,16619.73,1.0,65.0,6.0,364.0,90.0,10.0,0.0,364.0,-1.0
993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,5765.2,1,1.0,140.0,0,17276.08,2.0,22.0,3.0,364.0,248.0,11.0,0.0,364.0,-3.0
994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,4303.31,1,0.5,89.0,0,35332.85,1.0,42.0,19.0,364.0,331.0,10.0,0.0,364.0,-1.0
995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,1,4150.94,1,0.7,231.0,0,43669.67,1.0,36.0,11.0,364.0,226.0,16.0,0.0,90.0,366.0
996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,6384.55,1,0.95,105.0,0,345361.26,1.0,42.0,1.0,364.0,6.0,6.0,0.0,364.0,-1.0
997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,5257.86,1,0.95,106.0,0,102618.25,2.0,29.0,11.0,364.0,51.0,1.0,0.0,181.0,-1.0
998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-12-06,0,2581.99,1,0.95,89.0,-1,87474.94,1.0,41.0,7.0,364.0,62.0,11.0,0.0,364.0,-1.0
999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06,0,8800.0,1,1.0,81.0,-1,400000.0,1.0,26.0,7.0,364.0,6.0,11.0,0.0,364.0,-3.0
1000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-06,0,4427.67,1,0.7,65.0,-1,7283.91,3.0,36.0,9.0,365.0,192.0,10.0,0.0,365.0,367.0
1001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-06,1,9295.15,0,0.95,81.6,0,68259.22,2.0,35.0,10.0,364.0,362.0,6.0,0.0,364.0,365.0
1002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-06,1,4931.44,1,0.55,101.0,0,22384.8,4.0,40.0,16.0,365.0,157.0,15.0,0.0,365.0,-23.0
1003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,1,9858.49,1,0.95,135.0,0,195321.5,2.0,32.0,4.0,364.0,130.0,11.0,0.0,364.0,-2.0
1004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,1,3228.51,1,0.8,146.0,0,49440.32,3.0,28.0,10.0,364.0,112.0,11.0,0.0,364.0,364.0
1005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,0,4818.06,1,0.75,106.0,0,10627.43,2.0,38.0,13.0,364.0,78.0,10.0,0.0,364.0,365.0
1006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-01-07,0,3261.46,1,0.55,107.0,-1,10779.43,1.0,34.0,6.0,364.0,257.0,2.0,0.0,364.0,-1.0
1007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,1,9858.49,1,0.95,150.0,0,12559.93,3.0,30.0,6.0,364.0,79.0,9.0,0.0,364.0,0.0
1008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,0,11530.4,1,1.0,123.0,-1,35454.96,2.0,35.0,10.0,364.0,114.0,1.0,0.0,364.0,-1.0
1009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,0,11530.4,1,1.0,123.0,0,256482.67,3.0,24.0,4.0,364.0,39.0,2.0,0.0,364.0,38.0
1010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,1,4612.16,1,0.5,133.0,0,75024.4,3.0,34.0,14.0,364.0,26.0,6.0,0.0,364.0,-1.0
1011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,0,13045.82,0,1.0,77.0,0,98940.65,2.0,35.0,10.0,364.0,109.0,12.0,0.0,364.0,-1.0
1012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07,0,7115.9,0,1.0,106.0,0,376727.3,2.0,35.0,10.0,364.0,360.0,0.0,0.0,364.0,-1.0
1013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-07,1,10636.56,1,1.0,101.0,0,19208.55,2.0,19.0,0.0,365.0,181.0,20.0,0.0,365.0,-1.0
1014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-07,0,21561.85,0,1.0,123.7,0,274890.67,2.0,35.0,10.0,365.0,43.0,4.0,0.0,365.0,363.0
1015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-02-07,0,5188.68,1,0.9,150.0,-1,176996.92,2.0,35.0,6.0,364.0,20.0,6.0,0.0,364.0,-1.0
1016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-02-07,0,8820.76,0,1.0,123.0,0,107304.54,2.0,35.0,10.0,364.0,26.0,21.0,0.0,364.0,-1.0
1017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,0,7041.78,1,0.95,105.0,-1,18839.12,2.0,33.0,7.0,364.0,170.0,10.0,0.0,364.0,1.0
1018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,0,4733.64,1,0.95,97.9,0,12648.65,1.0,26.0,6.0,364.0,255.0,11.0,0.0,364.0,366.0
1019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,0,3706.2,1,0.5,105.0,0,12606.27,1.0,52.0,34.0,364.0,86.0,20.0,0.0,364.0,-1.0
1020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,1,3706.2,1,0.5,112.0,0,15404.48,2.0,36.0,15.0,364.0,284.0,8.0,0.0,364.0,362.0
1021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,0,12321.06,1,1.0,90.0,-1,17154.17,1.0,22.0,3.0,364.0,119.0,20.0,0.0,364.0,-1.0
1022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,1,5888.74,1,1.0,99.0,0,19763.58,1.0,37.0,10.0,364.0,194.0,8.0,0.0,364.0,-373.0
1023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,0,3080.26,1,0.85,86.0,0,34581.85,4.0,31.0,9.0,364.0,310.0,7.0,0.0,364.0,0.0
1024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,1,4941.6,1,1.0,102.0,0,42766.26,1.0,45.0,19.0,364.0,222.0,11.0,0.0,364.0,0.0
1025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,1,9037.09,1,0.95,86.0,-1,79541.34,1.0,22.0,4.0,364.0,0.0,12.0,0.0,364.0,364.0
1026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,1,8301.89,0,1.0,150.0,0,102310.69,2.0,35.0,10.0,364.0,157.0,4.0,0.0,364.0,731.0
1027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,0,8153.64,1,0.9,86.0,-1,120661.26,2.0,37.0,12.0,364.0,136.0,10.0,0.0,364.0,0.0
1028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-07,0,4076.82,1,0.9,98.0,0,134074.96,1.0,28.0,8.0,364.0,48.0,14.0,0.0,364.0,354.0
1029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-07,1,4491.91,1,0.9,107.0,0,4948.83,1.0,34.0,9.0,365.0,206.0,5.0,0.0,365.0,300.0
1030,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-07,0,3913.75,1,0.9,82.0,0,10348.83,2.0,43.0,7.0,365.0,79.0,4.0,0.0,365.0,-1.0
